"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Bubbleopolis/walls_top.walls_top","0","21","21","1","5.605619","0","0"
"/Game/PaintSplatterTextures/BLUE1_Mat.BLUE1_Mat","0","43","43","1","12.741026","0","0"
"/Game/Bubbleopolis/V2/Materials/fountain_top.fountain_top","0","21","21","1","5.761370","0","0"
"/Game/BubbleTrash/BubbleTrashPink.BubbleTrashPink","0","21","21","1","5.815489","0","0"
"/Game/Paintstation/Cups.Cups","0","12","12","1","3.288283","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/Bubbleopolis/waterway_side.waterway_side","0","21","21","1","5.677980","0","0"
"/Game/Bridge/materials/Default_Material.Default_Material","0","21","21","1","5.698129","0","0"
"/Game/Gnome_Animated/SpringGnome/lambert11.lambert11","0","24","24","1","5.525553","0","0"
"/Game/Gnomes/Gnome_Winter_Poly_lambert2_BaseColor_Mat.Gnome_Winter_Poly_lambert2_BaseColor_Mat","0","21","21","1","5.819132","0","0"
"/Game/Gnomes/Gnome_Mushroom_Low_lambert1_BaseColor_Mat.Gnome_Mushroom_Low_lambert1_BaseColor_Mat","0","21","21","1","5.838133","0","0"
"/Game/Sewer/Wall_.Wall_","0","12","12","1","3.029503","0","0"
"/Game/Gnomes/Gnome_Fall_Low_lambert1_BaseColor_Mat.Gnome_Fall_Low_lambert1_BaseColor_Mat","0","33","33","1","7.929389","0","0"
"/Game/Geometry/Meshes/DuckHousing/Textures/Twigs.Twigs","0","12","12","1","3.135328","0","0"
"/Game/Dresser/Top_Doors.Top_Doors","0","24","24","1","5.742893","0","0"
"/Game/Chandelier/Chandelier_Mat.Chandelier_Mat","0","12","12","1","3.181484","0","0"
"/Game/MushroomBoys/Mush3/lambert7.lambert7","0","24","24","1","5.535504","0","0"
"/Game/Sewer/Floor.Floor","0","12","12","1","3.167363","0","0"
"/Game/Sewer/BottomWalls.BottomWalls","0","12","12","1","3.209336","0","0"
"/Game/Sewer/BottomFloor.BottomFloor","0","12","12","1","3.191665","0","0"
